"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
743,"1","2025-08-29T10:33:01.521495Z","sms-00620","ham",1.556,"I come n pick ü up... Come out immediately aft ur lesson...","2025-08-29T10:33:01.521516Z"
744,"1","2025-08-29T10:33:04.022756Z","sms-00621","ham",2.249,"Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.","2025-08-29T10:33:04.022773Z"
745,"1","2025-08-29T10:33:05.910110Z","sms-00622","ham",1.621,"Dear we got  &lt;#&gt;  dollars hi hi","2025-08-29T10:33:05.910169Z"
746,"1","2025-08-29T10:33:08.370123Z","sms-00623","ham",2.207,"Good words.... But words may leave u in dismay many times.","2025-08-29T10:33:08.370141Z"
747,"1","2025-08-29T10:33:11.437648Z","sms-00624","ham",2.787,"MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED","2025-08-29T10:33:11.437664Z"
748,"1","2025-08-29T10:33:14.619619Z","sms-00625","ham",2.918,"sorry, no, have got few things to do. may be in pub later.","2025-08-29T10:33:14.619636Z"
749,"1","2025-08-29T10:33:18.290554Z","sms-00626","ham",3.414,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash","2025-08-29T10:33:18.290571Z"
750,"1","2025-08-29T10:33:20.807772Z","sms-00627","ham",2.249,"Haha good to hear, I'm officially paid and on the market for an 8th","2025-08-29T10:33:20.807790Z"
751,"1","2025-08-29T10:33:23.264932Z","sms-00628","ham",2.197,"How many licks does it take to get to the center of a tootsie pop?","2025-08-29T10:33:23.264949Z"
752,"1","2025-08-29T10:33:25.802696Z","sms-00629","ham",2.283,"Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.","2025-08-29T10:33:25.802711Z"
753,"1","2025-08-29T10:33:29.602459Z","sms-00630","spam",3.55,"New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693","2025-08-29T10:33:29.602477Z"
754,"1","2025-08-29T10:33:31.684780Z","sms-00631","spam",1.849,"Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.","2025-08-29T10:33:31.684797Z"
755,"1","2025-08-29T10:33:33.283138Z","sms-00632","ham",1.352,"Please dont say like that. Hi hi hi","2025-08-29T10:33:33.283159Z"
756,"1","2025-08-29T10:33:34.577587Z","sms-00633","ham",1.045,"Thank u!","2025-08-29T10:33:34.577602Z"
757,"1","2025-08-29T10:33:42.560930Z","sms-00634","ham",7.732,"Oh that was a forwarded message. I thought you send that to me","2025-08-29T10:33:42.560947Z"
758,"1","2025-08-29T10:33:45.400316Z","sms-00635","ham",2.591,"Got it. Seventeen pounds for seven hundred ml – hope ok.","2025-08-29T10:33:45.400334Z"
759,"1","2025-08-29T10:33:47.665165Z","sms-00636","spam",2.025,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","2025-08-29T10:33:47.665185Z"
760,"1","2025-08-29T10:33:48.910122Z","sms-00637","ham",0.998,"Me n him so funny...","2025-08-29T10:33:48.910138Z"
761,"1","2025-08-29T10:33:50.841178Z","sms-00638","ham",1.675,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola","2025-08-29T10:33:50.841193Z"
762,"1","2025-08-29T10:33:52.288821Z","sms-00639","ham",1.185,"When ü login dat time... Dad fetching ü home now?","2025-08-29T10:33:52.288841Z"
763,"1","2025-08-29T10:33:53.763565Z","sms-00640","ham",1.21,"What will we do in the shower, baby?","2025-08-29T10:33:53.763580Z"
764,"1","2025-08-29T10:33:55.299679Z","sms-00641","ham",1.282,"I had askd u a question some hours before. Its answer","2025-08-29T10:33:55.299698Z"
765,"1","2025-08-29T10:33:57.372006Z","sms-00642","ham",1.805,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out","2025-08-29T10:33:57.372023Z"
766,"1","2025-08-29T10:34:01.462604Z","sms-00643","ham",3.812," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ","2025-08-29T10:34:01.462622Z"
767,"1","2025-08-29T10:34:04.399369Z","sms-00644","ham",2.669,"Probably gonna swing by in a wee bit","2025-08-29T10:34:04.399385Z"
768,"1","2025-08-29T10:34:06.623486Z","sms-00645","ham",1.957,"Ya very nice. . .be ready on thursday","2025-08-29T10:34:06.623504Z"
769,"1","2025-08-29T10:34:10.849346Z","sms-00646","ham",3.969,"Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week","2025-08-29T10:34:10.849367Z"
770,"1","2025-08-29T10:34:14.528798Z","sms-00647","ham",3.405,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?","2025-08-29T10:34:14.528814Z"
771,"1","2025-08-29T10:34:16.881639Z","sms-00648","ham",2.11,"Do you mind if I ask what happened? You dont have to say if it is uncomfortable.","2025-08-29T10:34:16.881658Z"
772,"1","2025-08-29T10:34:19.033503Z","sms-00649","spam",1.9,"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04","2025-08-29T10:34:19.033524Z"
773,"1","2025-08-29T10:34:20.370462Z","sms-00650","ham",1.083,"No prob. I will send to your email.","2025-08-29T10:34:20.370479Z"
774,"1","2025-08-29T10:34:21.758035Z","sms-00651","spam",1.13,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm","2025-08-29T10:34:21.758053Z"
775,"1","2025-08-29T10:34:23.046088Z","sms-00652","ham",1.044,"Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)","2025-08-29T10:34:23.046100Z"
776,"1","2025-08-29T10:34:24.772154Z","sms-00653","ham",1.463,"I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?","2025-08-29T10:34:24.772172Z"
777,"1","2025-08-29T10:34:34.215549Z","sms-00654","ham",9.176,"Wait, do you know if wesleys in town? I bet she does hella drugs!","2025-08-29T10:34:34.215557Z"
778,"1","2025-08-29T10:34:35.585861Z","sms-00655","ham",1.036,"Fine i miss you very much.","2025-08-29T10:34:35.585873Z"
779,"1","2025-08-29T10:34:36.997292Z","sms-00656","ham",1.002,"Did u got that persons story","2025-08-29T10:34:36.997309Z"
780,"1","2025-08-29T10:34:39.750413Z","sms-00657","ham",2.457,"Tell them the drug dealer's getting impatient","2025-08-29T10:34:39.750427Z"
781,"1","2025-08-29T10:34:43.635112Z","sms-00658","ham",3.583,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng","2025-08-29T10:34:43.635128Z"
782,"1","2025-08-29T10:34:45.955022Z","sms-00659","ham",2.068,"You will be in the place of that man","2025-08-29T10:34:45.955038Z"
783,"1","2025-08-29T10:34:57.054313Z","sms-00660","ham",10.801,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com","2025-08-29T10:34:57.054324Z"
784,"1","2025-08-29T10:34:59.524925Z","sms-00661","spam",2.196,"88800 and 89034 are premium phone services call 08718711108","2025-08-29T10:34:59.524941Z"
785,"1","2025-08-29T10:35:04.853039Z","sms-00662","ham",5.068,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '","2025-08-29T10:35:04.853055Z"
786,"1","2025-08-29T10:35:06.739839Z","sms-00663","ham",1.619,"Then mum's repent how?","2025-08-29T10:35:06.739858Z"
787,"1","2025-08-29T10:35:17.428814Z","sms-00664","ham",10.382,"Sorry me going home first... Daddy come fetch ü later...","2025-08-29T10:35:17.428828Z"
788,"1","2025-08-29T10:35:18.889095Z","sms-00665","ham",1.193,"Leave it de:-). Start Prepare for next:-)..","2025-08-29T10:35:18.889116Z"
789,"1","2025-08-29T10:35:21.502875Z","sms-00666","ham",2.334,"Yes baby! We can study all the positions of the kama sutra ;)","2025-08-29T10:35:21.502892Z"
790,"1","2025-08-29T10:35:24.297792Z","sms-00667","ham",2.527,"En chikku nange bakra msg kalstiya..then had tea/coffee?","2025-08-29T10:35:24.297804Z"
791,"1","2025-08-29T10:35:25.818387Z","sms-00668","ham",1.279,"Carlos'll be here in a minute if you still need to buy","2025-08-29T10:35:25.818408Z"
792,"1","2025-08-29T10:35:28.704597Z","sms-00669","ham",2.623,"This pay is  &lt;DECIMAL&gt;  lakhs:)","2025-08-29T10:35:28.704619Z"
793,"1","2025-08-29T10:35:30.281864Z","sms-00670","ham",1.292,"Have a good evening! Ttyl","2025-08-29T10:35:30.281874Z"
794,"1","2025-08-29T10:35:32.091634Z","sms-00671","ham",1.566,"Did u receive my msg?","2025-08-29T10:35:32.091652Z"
795,"1","2025-08-29T10:35:33.873885Z","sms-00672","ham",1.501,"Ho ho - big belly laugh! See ya tomo","2025-08-29T10:35:33.873904Z"
796,"1","2025-08-29T10:35:35.759745Z","sms-00673","spam",1.606,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468","2025-08-29T10:35:35.759761Z"
797,"1","2025-08-29T10:35:37.382375Z","sms-00674","spam",1.346,"Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16","2025-08-29T10:35:37.382394Z"
798,"1","2025-08-29T10:35:39.825609Z","sms-00675","ham",2.187,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.","2025-08-29T10:35:39.825625Z"
799,"1","2025-08-29T10:35:41.928398Z","sms-00676","ham",1.842,"I've got  &lt;#&gt; , any way I could pick up?","2025-08-29T10:35:41.928414Z"
800,"1","2025-08-29T10:35:43.335816Z","sms-00677","ham",1.145,"I dont knw pa, i just drink milk..","2025-08-29T10:35:43.335830Z"
801,"1","2025-08-29T10:35:46.014405Z","sms-00678","ham",2.382,"Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ","2025-08-29T10:35:46.014416Z"
802,"1","2025-08-29T10:35:47.919462Z","sms-00679","ham",1.628,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...","2025-08-29T10:35:47.919481Z"
803,"1","2025-08-29T10:35:49.470342Z","sms-00680","ham",1.281,"Cause I'm not freaky lol","2025-08-29T10:35:49.470363Z"
804,"1","2025-08-29T10:35:52.473170Z","sms-00681","ham",2.732,"Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.","2025-08-29T10:35:52.473185Z"
805,"1","2025-08-29T10:35:55.058101Z","sms-00682","ham",2.301,"What is this 'hex' place you talk of? Explain!","2025-08-29T10:35:55.058117Z"
806,"1","2025-08-29T10:35:56.998221Z","sms-00683","ham",1.682,"Ü log off 4 wat. It's sdryb8i","2025-08-29T10:35:56.998240Z"
807,"1","2025-08-29T10:35:59.342390Z","sms-00684","ham",2.078,"Is xy going 4 e lunch?","2025-08-29T10:35:59.342410Z"
808,"1","2025-08-29T10:36:03.274857Z","sms-00685","spam",3.661,"Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+","2025-08-29T10:36:03.274887Z"
809,"1","2025-08-29T10:36:05.700939Z","sms-00686","ham",2.156,"I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.","2025-08-29T10:36:05.700954Z"
810,"1","2025-08-29T10:36:06.959597Z","sms-00687","ham",1.011,"Have you finished work yet? :)","2025-08-29T10:36:06.959614Z"
811,"1","2025-08-29T10:36:10.551472Z","sms-00688","ham",3.308,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8","2025-08-29T10:36:10.551481Z"
812,"1","2025-08-29T10:36:12.438943Z","sms-00689","ham",1.647,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.","2025-08-29T10:36:12.438960Z"
813,"1","2025-08-29T10:36:14.391766Z","sms-00690","ham",1.668,"Thanks love. But am i doing torch or bold.","2025-08-29T10:36:14.391784Z"
814,"1","2025-08-29T10:36:18.010248Z","sms-00691","spam",3.367,"<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.","2025-08-29T10:36:18.010259Z"
815,"1","2025-08-29T10:36:21.154526Z","sms-00692","ham",2.869,"Was the farm open?","2025-08-29T10:36:21.154539Z"
816,"1","2025-08-29T10:36:29.757062Z","sms-00693","ham",8.329,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.","2025-08-29T10:36:29.757079Z"
817,"1","2025-08-29T10:36:32.357549Z","sms-00694","ham",2.312,"My sister in law, hope you are having a great month. Just saying hey. Abiola","2025-08-29T10:36:32.357567Z"
818,"1","2025-08-29T10:36:34.682310Z","sms-00695","ham",2.063,"Will purchase d stuff today and mail to you. Do you have a po box number?","2025-08-29T10:36:34.682329Z"
819,"1","2025-08-29T10:36:37.478220Z","sms-00696","ham",2.531,"Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem","2025-08-29T10:36:37.478247Z"
820,"1","2025-08-29T10:36:39.154211Z","sms-00697","ham",1.392,"Good. Good job. I like entrepreneurs","2025-08-29T10:36:39.154229Z"
821,"1","2025-08-29T10:36:42.728226Z","sms-00698","ham",3.3,"Aight, you close by or still down around alex's place?","2025-08-29T10:36:42.728239Z"
822,"1","2025-08-29T10:36:45.016575Z","sms-00699","ham",2.008,"meet you in corporation st outside gap … you can see how my mind is working!","2025-08-29T10:36:45.016593Z"
823,"1","2025-08-29T10:36:47.159083Z","sms-00700","ham",1.871,"Mum ask ü to buy food home...","2025-08-29T10:36:47.159110Z"
824,"1","2025-08-29T10:36:49.943678Z","sms-00701","ham",2.505,"K..u also dont msg or reply to his msg..","2025-08-29T10:36:49.943693Z"
825,"1","2025-08-29T10:36:51.338257Z","sms-00702","ham",1.126,"How much r ü willing to pay?","2025-08-29T10:36:51.338277Z"
826,"1","2025-08-29T10:36:52.664703Z","sms-00703","ham",1.049,"Sorry, I'll call later","2025-08-29T10:36:52.664722Z"
827,"1","2025-08-29T10:36:55.196149Z","sms-00704","ham",2.225,"What is important is that you prevent dehydration by giving her enough fluids","2025-08-29T10:36:55.196165Z"
828,"1","2025-08-29T10:36:57.903657Z","sms-00705","ham",2.428,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!","2025-08-29T10:36:57.903673Z"
829,"1","2025-08-29T10:37:00.020761Z","sms-00706","ham",1.826,"True dear..i sat to pray evening and felt so.so i sms'd you in some time...","2025-08-29T10:37:00.020781Z"
830,"1","2025-08-29T10:37:02.151726Z","sms-00707","ham",1.865,"I don't think I can get away for a trek that long with family in town, sorry","2025-08-29T10:37:02.151741Z"
831,"1","2025-08-29T10:37:03.982996Z","sms-00708","ham",1.548,"So when do you wanna gym harri","2025-08-29T10:37:03.983018Z"
832,"1","2025-08-29T10:37:05.735143Z","sms-00709","ham",1.46,"Quite late lar... Ard 12 anyway i wun b drivin...","2025-08-29T10:37:05.735160Z"
833,"1","2025-08-29T10:37:08.327304Z","sms-00710","spam",2.316,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT","2025-08-29T10:37:08.327324Z"
834,"1","2025-08-29T10:37:10.167132Z","sms-00711","spam",1.56,"4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs","2025-08-29T10:37:10.167152Z"
835,"1","2025-08-29T10:37:14.829584Z","sms-00712","ham",4.369,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..","2025-08-29T10:37:14.829602Z"
836,"1","2025-08-29T10:37:17.333211Z","sms-00713","ham",2.225,"It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke","2025-08-29T10:37:17.333227Z"
837,"1","2025-08-29T10:37:19.474119Z","sms-00714","spam",1.868,"08714712388 between 10am-7pm Cost 10p","2025-08-29T10:37:19.474135Z"
838,"1","2025-08-29T10:37:22.126637Z","sms-00715","ham",2.376,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.","2025-08-29T10:37:22.126653Z"
839,"1","2025-08-29T10:37:24.017051Z","sms-00716","ham",1.631,"He also knows about lunch menu only da. . I know","2025-08-29T10:37:24.017070Z"
840,"1","2025-08-29T10:37:25.557485Z","sms-00717","ham",1.268,"When i have stuff to sell i.ll tell you","2025-08-29T10:37:25.557501Z"
841,"1","2025-08-29T10:37:27.814795Z","sms-00718","spam",1.963,"+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50","2025-08-29T10:37:27.814810Z"
842,"1","2025-08-29T10:37:38.593044Z","sms-00719","ham",10.508,"Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748","2025-08-29T10:37:38.593060Z"
843,"1","2025-08-29T10:37:40.490694Z","sms-00720","spam",1.612,"You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm","2025-08-29T10:37:40.490712Z"
844,"1","2025-08-29T10:37:54.780728Z","sms-00721","ham",13.982,"Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime","2025-08-29T10:37:54.780744Z"
845,"1","2025-08-29T10:37:56.513551Z","sms-00722","ham",1.436,"Oh is it? Send me the address","2025-08-29T10:37:56.513575Z"
846,"1","2025-08-29T10:37:58.006356Z","sms-00723","ham",1.199,"S'fine. Anytime. All the best with it.","2025-08-29T10:37:58.006378Z"
847,"1","2025-08-29T10:37:59.357592Z","sms-00724","ham",1.062,"That is wondar full flim.","2025-08-29T10:37:59.357614Z"
848,"1","2025-08-29T10:38:00.799532Z","sms-00725","ham",1.152,"Ya even those cookies have jelly on them","2025-08-29T10:38:00.799540Z"
849,"1","2025-08-29T10:38:06.030295Z","sms-00726","ham",4.958,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.","2025-08-29T10:38:06.030314Z"
850,"1","2025-08-29T10:38:09.071230Z","sms-00727","ham",2.736,"Got it! It looks scrumptious... daddy wants to eat you all night long!","2025-08-29T10:38:09.071244Z"
851,"1","2025-08-29T10:38:11.648510Z","sms-00728","ham",2.296,"Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...","2025-08-29T10:38:11.648529Z"
852,"1","2025-08-29T10:38:14.221715Z","sms-00729","ham",2.28,"Alright omw, gotta change my order to a half8th","2025-08-29T10:38:14.221733Z"
853,"1","2025-08-29T10:38:17.393713Z","sms-00730","ham",2.893,"Exactly. Anyways how far. Is jide her to study or just visiting","2025-08-29T10:38:17.393733Z"
854,"1","2025-08-29T10:38:19.623135Z","sms-00731","ham",1.936,"Dunno y u ask me.","2025-08-29T10:38:19.623151Z"
855,"1","2025-08-29T10:38:23.542656Z","sms-00732","spam",3.624,"Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123","2025-08-29T10:38:23.542675Z"
856,"1","2025-08-29T10:38:26.213216Z","sms-00733","ham",2.376,"No he didn't. Spring is coming early yay!","2025-08-29T10:38:26.213234Z"
857,"1","2025-08-29T10:38:29.222601Z","sms-00734","ham",2.736,"Lol you won't feel bad when I use her money to take you out to a steak dinner =D","2025-08-29T10:38:29.222623Z"
858,"1","2025-08-29T10:38:32.693532Z","sms-00735","ham",3.174,"Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply","2025-08-29T10:38:32.693553Z"
859,"1","2025-08-29T10:38:36.047933Z","sms-00736","ham",3.05,"Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh","2025-08-29T10:38:36.047952Z"
860,"1","2025-08-29T10:38:42.061741Z","sms-00737","ham",5.726,"Then why no one talking to me","2025-08-29T10:38:42.061756Z"
861,"1","2025-08-29T10:38:43.522664Z","sms-00738","ham",1.149,"Thanks for looking out for me. I really appreciate.","2025-08-29T10:38:43.522686Z"
862,"1","2025-08-29T10:38:45.696737Z","sms-00739","spam",1.883,"Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg","2025-08-29T10:38:45.696756Z"
863,"1","2025-08-29T10:38:47.414543Z","sms-00740","ham",1.439,"Wish i were with you now!","2025-08-29T10:38:47.414561Z"
864,"1","2025-08-29T10:38:51.783668Z","sms-00741","ham",4.084,"Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.","2025-08-29T10:38:51.783682Z"
865,"1","2025-08-29T10:38:53.361355Z","sms-00742","ham",1.278,"Yes i will be there. Glad you made it.","2025-08-29T10:38:53.361372Z"
866,"1","2025-08-29T10:38:56.445130Z","sms-00743","ham",2.81,"Do well :)all will for little time. Thing of good times ahead:","2025-08-29T10:38:56.445144Z"
867,"1","2025-08-29T10:38:59.555695Z","sms-00744","ham",2.754,"Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.","2025-08-29T10:38:59.555714Z"
868,"1","2025-08-29T10:39:02.570173Z","sms-00745","ham",2.726,"Ok. There may be a free gym about.","2025-08-29T10:39:02.570191Z"
869,"1","2025-08-29T10:39:05.155897Z","sms-00746","ham",2.299,"Men like shorter ladies. Gaze up into his eyes.","2025-08-29T10:39:05.155919Z"
870,"1","2025-08-29T10:39:07.502849Z","sms-00747","ham",2.054,"Dunno he jus say go lido. Same time 930.","2025-08-29T10:39:07.502870Z"
871,"1","2025-08-29T10:39:09.930192Z","sms-00748","ham",2.141,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!","2025-08-29T10:39:09.930202Z"
872,"1","2025-08-29T10:39:12.412104Z","sms-00749","spam",2.204,"U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795","2025-08-29T10:39:12.412118Z"
873,"1","2025-08-29T10:39:15.252633Z","sms-00750","ham",2.534,"Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam","2025-08-29T10:39:15.252650Z"
874,"1","2025-08-29T10:39:17.733377Z","sms-00751","ham",2.211,"By monday next week. Give me the full gist","2025-08-29T10:39:17.733388Z"
875,"1","2025-08-29T10:39:24.559321Z","sms-00752","ham",6.535,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?","2025-08-29T10:39:24.559349Z"
876,"1","2025-08-29T10:39:33.805652Z","sms-00753","ham",8.952,"You have an important customer service announcement from PREMIER.","2025-08-29T10:39:33.805672Z"
877,"1","2025-08-29T10:39:35.539506Z","sms-00754","ham",1.44,"Dont gimme that lip caveboy","2025-08-29T10:39:35.539527Z"
878,"1","2025-08-29T10:39:37.099522Z","sms-00755","ham",1.264,"When did you get to the library","2025-08-29T10:39:37.099540Z"
879,"1","2025-08-29T10:39:41.140138Z","sms-00756","ham",3.745,"Realy sorry-i don't recognise this number and am now confused :) who r u please?! ","2025-08-29T10:39:41.140155Z"
880,"1","2025-08-29T10:39:42.803554Z","sms-00757","ham",1.378,"So why didnt you holla?","2025-08-29T10:39:42.803567Z"
881,"1","2025-08-29T10:39:44.808661Z","sms-00758","ham",1.695,"Cant think of anyone with * spare room off * top of my head","2025-08-29T10:39:44.808682Z"
882,"1","2025-08-29T10:39:49.382040Z","sms-00759","ham",4.29,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!","2025-08-29T10:39:49.382056Z"
883,"1","2025-08-29T10:39:51.136084Z","sms-00760","ham",1.462,"U should have made an appointment","2025-08-29T10:39:51.136107Z"
884,"1","2025-08-29T10:39:57.049717Z","sms-00761","ham",5.618,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts","2025-08-29T10:39:57.049737Z"
885,"1","2025-08-29T10:39:59.630113Z","sms-00762","spam",2.268,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.","2025-08-29T10:39:59.630134Z"
886,"1","2025-08-29T10:40:02.906712Z","sms-00763","ham",2.979,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.","2025-08-29T10:40:02.906747Z"
887,"1","2025-08-29T10:40:04.834229Z","sms-00764","spam",1.632,"Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF","2025-08-29T10:40:04.834253Z"
888,"1","2025-08-29T10:40:07.038105Z","sms-00765","ham",1.901,"Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...","2025-08-29T10:40:07.038122Z"
889,"1","2025-08-29T10:40:11.085912Z","sms-00766","ham",3.764,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..","2025-08-29T10:40:11.085930Z"
890,"1","2025-08-29T10:40:13.053923Z","sms-00767","spam",1.677,"UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub","2025-08-29T10:40:13.053938Z"
891,"1","2025-08-29T10:40:17.243877Z","sms-00768","ham",3.889,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...","2025-08-29T10:40:17.243889Z"
892,"1","2025-08-29T10:40:18.729970Z","sms-00769","ham",1.172,"Sorry, I'll call later","2025-08-29T10:40:18.729987Z"
893,"1","2025-08-29T10:40:20.131809Z","sms-00770","ham",1.117,"I cant pick the phone right now. Pls send a message","2025-08-29T10:40:20.131828Z"
894,"1","2025-08-29T10:40:21.577192Z","sms-00771","ham",1.148,"Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.","2025-08-29T10:40:21.577211Z"
895,"1","2025-08-29T10:40:23.207437Z","sms-00772","ham",1.326,"Not getting anywhere with this damn job hunting over here!","2025-08-29T10:40:23.207452Z"
896,"1","2025-08-29T10:40:27.736535Z","sms-00773","ham",4.213,"Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ","2025-08-29T10:40:27.736553Z"
897,"1","2025-08-29T10:40:29.936267Z","sms-00774","ham",1.912,"idc get over here, you are not weaseling your way out of this shit twice in a row","2025-08-29T10:40:29.936286Z"
898,"1","2025-08-29T10:40:32.790235Z","sms-00775","ham",2.56,"I wil be there with in  &lt;#&gt;  minutes. Got any space","2025-08-29T10:40:32.790249Z"
899,"1","2025-08-29T10:40:34.527141Z","sms-00776","ham",1.424,"Just sleeping..and surfing","2025-08-29T10:40:34.527162Z"
